ParticleType	PosX_mm	PosY_mm	PosZ_mm
pi-	-7.44769	-2.1834	-22.5423
pi-	-14.5962	-6.49296	-10.3873
pi-	-17.7538	-10.4176	-3.35198
pi-	-20.4466	-13.2765	0.639491
pi-	-20.1548	-13.8732	0.611534
pi-	-19.8246	-14.2722	0.53839
pi-	-19.6052	-14.6407	0.479704
pi-	-19.4325	-14.911	0.431515
pi-	-19.3388	-15.1395	0.378471
pi-	-19.2637	-15.2983	0.310877
pi-	-19.2158	-15.342	0.259649
pi-	-19.2141	-15.3429	0.259322
pi-	-19.2141	-15.3429	0.259322
pi+	1.84996	-3.17783	-7.33578
pi+	2.25451	-4.65064	3.64209
pi+	5.34198	-3.08631	27.2756
pi+	7.27537	-1.45411	40.1529
pi+	11.5505	-1.04718	56.5481
pi+	15.0299	0.764892	69.7087
pi+	18.4998	1.98948	80.002
pi+	21.8357	2.79071	88.1835
pi+	25	3.64694	93.2412
pi+	544.525	-414.643	7046.25
mu+	544.731	-417.199	21640.5
mu+	544.653	-434.516	33538.9
mu+	392.124	-602.905	43375.2
mu+	179.826	-399.164	51305.8
mu+	371.583	-587.363	57919.7
mu+	294.793	-584.271	63397.9
mu+	420.424	-336.033	67738
mu+	432.953	-344.525	71062.3
mu+	109.086	-497.356	73430.3
mu+	64.4656	-410.367	75379.1
mu+	135.178	-505.41	76910.1
mu+	277.763	-339.579	78155.3
mu+	180.139	-489.216	79176.8
mu+	129.093	-463.207	79989
mu+	151.39	-479.317	80639.5
mu+	240.057	-466.912	81151.4
mu+	216.11	-344.507	81549.7
mu+	144.433	-447.811	81875.8
mu+	225.866	-366.983	82135.4
mu+	180.202	-462.736	82340
mu+	155.014	-368.995	82499.4
mu+	235.106	-383.53	82625.5
mu+	218.395	-447.516	82734.5
mu+	163.158	-437.839	82824.2
mu+	161.076	-395.351	82902
mu+	189.784	-380.456	82968
mu+	211.56	-395.266	83021.1
mu+	213.385	-420.451	83062
mu+	200.837	-437.355	83094.1
mu+	185.152	-441.636	83121.1
mu+	172.929	-438.195	83142.9
mu+	165.752	-430.767	83160.1
mu+	163.277	-423.344	83174.3
mu+	163.949	-416.733	83186
mu+	166.394	-411.747	83194.8
mu+	168.922	-408.064	83201.7
mu+	171.728	-405.484	83207.2
mu+	174.366	-403.714	83211.7
mu+	176.343	-402.561	83215.6
mu+	178.26	-401.972	83218.5
mu+	179.768	-401.564	83221
mu+	181.061	-401.39	83223.1
mu+	182.182	-401.399	83224.8
mu+	183.068	-401.471	83226.1
mu+	183.86	-401.567	83227.2
mu+	184.436	-401.706	83228
mu+	184.983	-401.844	83228.6
mu+	185.363	-401.959	83229.1
mu+	185.644	-402.102	83229.5
mu+	185.881	-402.223	83229.9
mu+	186.05	-402.331	83230.2
mu+	186.196	-402.397	83230.4
mu+	186.308	-402.457	83230.6
mu+	186.368	-402.483	83230.7
mu+	186.368	-402.483	83230.7
pi-	1.56283	2.54313	-26.774
pi-	5.24133	4.60897	-12.7853
pi-	6.49713	6.89779	-1.2362
pi-	6.6499	7.35379	0.148649
pi-	10.04	12.4086	-0.758173
pi-	12.2325	16.9216	-1.10768
pi-	12.7417	18.3044	-1.38011
pi-	13.7072	21.3901	-1.91504
pi-	14.8123	23.6697	-3.07503
pi-	-1.13239	-0.510997	-27.5066
pi-	-4.77061	-0.107717	1.73635
pi-	-8.03201	1.20368	25.0324
pi-	-7.6508	1.97274	31.2283
pi-	-6.16905	8.50242	47.8058
pi-	-3.83128	15.0632	59.5277
pi-	-2.13227	17.8452	70.1842
pi-	-2.09711	17.8775	70.3201
pi-	1.41884	20.3411	76.8126
pi-	2.07797	20.803	78.5032
pi+	19.8567	-15.9997	-10.9486
pi+	25	-19.0185	-4.97852
pi+	-526.396	142.581	6113.68
mu+	-1231.85	-1179.95	26178.7
mu+	-1294.85	-1086.4	31748.4
mu+	-1347.23	-978.478	37276.6
mu+	-1381.24	-877.362	42716.8
mu+	-1401.16	-762.028	48123.6
mu+	-1398.6	-581.661	53611.6
mu+	-1337.45	-363.113	59137.7
mu+	-1158.17	-116.414	64774.3
mu+	-877.951	42.4279	70396.7
mu+	-618.651	0.255447	76074.8
mu+	-277.469	-162.383	81746
mu+	-69.8345	-430.949	87319.6
mu+	-0.673536	-772.502	92919.9
mu+	-106.559	-1111.59	98540.6
mu+	-403.005	-1376.27	104234
mu+	-796.878	-1464.83	109808
mu+	-1104.79	-1381.21	115196
mu+	-1368.46	-1143.51	120577
mu+	-1493.55	-745.08	125978
mu+	-1306.98	-250.164	131533
mu+	-737.839	-20.2452	137201
mu+	-218.404	-300.542	142796
mu+	-83.4784	-821.242	148298
mu+	-334.732	-1264.98	153757
mu+	-847.495	-1414.64	159259
mu+	-1351.37	-1094.21	164835
mu+	-1379.75	-410.573	170480
mu+	-689.518	-50.5133	176220
mu+	-813.822	-1386.29	246103
mu+	-1348.29	-585.848	251769
mu+	-286.466	-439.442	257680
mu+	-731.632	-1371.76	263513
mu+	-1332.47	-571.912	269219
mu+	-261.449	-463.921	274975
mu+	-664.943	-1387.12	280552
mu+	-1273.4	-563.207	286250
mu+	-179.238	-737.869	292228
mu+	-1101.29	-1250.27	298011
mu+	-791.688	-223.219	303757
mu+	-412.02	-1257.72	309526
mu+	-1331.63	-776.746	315071
mu+	-244.721	-576.537	320888
mu+	-1084.36	-1250.9	326606
mu+	-645.826	-260.269	332394
mu+	-813.426	-1334.12	338360
mu+	-910.524	-266.451	344091
mu+	-621.809	-1309.81	350041
mu+	-1097.87	-356.563	355648
mu+	-437.65	-1216.61	361400
mu+	-1218.97	-496.086	366887
mu+	-465.203	-1202.22	372839
mu+	-1098.51	-375.876	378510
mu+	-739.57	-1290.23	384538
mu+	-694.002	-281.915	390333
mu+	-1159.17	-1089.93	396337
mu+	-304.24	-928.325	472524
mu+	-892.039	-322.89	532314
mu+	-351.063	-634.669	533032
mu+	-992.964	-1097.74	577781
mu+	-426.04	-909.447	614864
mu+	-578.097	-505.868	644306
mu+	-624.437	-1111.93	666719
mu+	-743.32	-1136.37	684388
mu+	-456.078	-852.341	698977
mu+	-881.926	-1051.73	710015
mu+	-796.229	-643.825	718608
mu+	-605.976	-1003.72	725797
mu+	-679.086	-680.625	731442
mu+	-663.872	-687.714	736077
mu+	-754.493	-1010.22	739696
mu+	-755.588	-1010.09	742421
mu+	-810.387	-715.03	744404
mu+	-710.642	-700.179	746014
mu+	-839.877	-746.145	747429
mu+	-669.591	-930.205	748467
mu+	-851.968	-871.68	749273
mu+	-853.169	-797.273	749942
mu+	-826.96	-816.067	750493
mu+	-790.756	-916.807	750919
mu+	-647.816	-872.489	751258
mu+	-786.31	-770.37	751510
mu+	-679.35	-908.533	751700
mu+	-811.485	-812.398	751839
mu+	-667.471	-803.236	751931
mu+	-707.841	-912.16	752017
mu+	-792.654	-865.411	752083
mu+	-752.899	-791.79	752134
mu+	-677.023	-807.464	752157
mu+	-659.834	-869.268	752175
mu+	-693.833	-909.435	752189
mu+	-737.01	-908.991	752202
mu+	-763.115	-887.15	752212
mu+	-770.222	-860.676	752219
mu+	-765.994	-838.696	752225
mu+	-755.72	-823.988	752230
mu+	-743.085	-816.297	752234
mu+	-731.526	-813.23	752237
mu+	-722.253	-813.576	752239
mu+	-715.352	-815.963	752241
mu+	-710.379	-818.941	752243
mu+	-707.226	-821.895	752244
mu+	-705.178	-824.377	752246
mu+	-703.942	-826.413	752247
mu+	-703.31	-828.248	752248
mu+	-702.921	-829.775	752248
mu+	-702.62	-830.985	752249
mu+	-702.473	-831.982	752249
mu+	-702.429	-832.769	752250
mu+	-702.359	-833.393	752250
mu+	-702.359	-833.888	752250
mu+	-702.374	-834.276	752250
mu+	-702.37	-834.591	752251
mu+	-702.369	-834.818	752251
mu+	-702.373	-834.992	752251
mu+	-702.357	-835.04	752251
mu+	-702.357	-835.04	752251
pi-	7.99752	-5.65644	35.0107
pi-	8.61568	-14.0233	89.988
pi0	8.61567	-14.0233	89.988
pi-	8.76617	-12.5847	89.9447
pi-	8.55167	-10.6235	88.9822
pi-	8.59418	-9.69346	88.3713
pi-	8.41942	-8.80787	87.2195
pi-	8.36602	-7.92917	86.43
pi-	8.24809	-7.30054	85.7001
pi-	8.09341	-6.79426	85.1514
pi-	7.89653	-6.41398	84.7312
pi-	7.57875	-6.17435	84.4769
pi-	7.35669	-5.98588	84.2471
pi-	7.23333	-5.90289	84.0867
pi-	7.28741	-5.84426	83.8693
pi-	7.35712	-5.80533	83.725
pi-	7.37739	-5.80013	83.6902
pi-	7.37787	-5.80105	83.6897
pi-	7.37787	-5.80105	83.6897
pi-	1.03923	-0.529289	-29.932
pi0	1.03922	-0.529278	-29.932
pi-	8.46568	-4.45193	-20.1512
pi-	11.5243	-5.5164	-16.8758
pi-	6.9466	-6.19719	-17.3238
pi-	3.34866	-6.8846	-17.8512
pi-	0.535247	-6.73622	-18.1711
pi-	-1.74016	-6.52826	-18.5672
pi-	-3.30529	-6.48271	-18.8103
pi-	-4.86671	-6.52445	-18.527
pi-	-6.08289	-6.22102	-18.3366
pi-	-7.04087	-5.94628	-18.1963
pi-	-7.75055	-5.59793	-18.183
pi-	-8.29489	-5.25885	-18.1672
pi-	-8.72682	-5.01178	-18.2818
pi-	-9.07525	-4.82912	-18.3632
pi-	-9.35692	-4.69187	-18.3407
pi-	-9.58089	-4.62928	-18.2659
pi-	-9.74353	-4.55302	-18.2326
pi-	-9.79388	-4.49494	-18.234
pi-	-9.79416	-4.49488	-18.2345
pi-	-9.79415	-4.49488	-18.2345
pi-	-9.79415	-4.49488	-18.2345
pi+	3510.59	1119.36	563396
mu+	4061.86	1172.52	566824
mu+	3802.31	738.819	569510
mu+	4067.38	1061.33	571778
mu+	4064.14	1078.03	573505
mu+	3660.28	905.972	575218
mu+	3705.09	853.181	576748
mu+	3990.4	1111.97	577868
mu+	4016.62	927.718	578686
mu+	4021.1	1049.78	579321
mu+	3715.49	1041.71	579871
mu+	3984.82	1087.59	580308
mu+	3997.53	930.749	580682
mu+	3991.12	921.659	580976
mu+	4015.69	1022.13	581220
mu+	3866.99	1106.66	581425
mu+	3855.76	906.462	581574
mu+	3961.43	1077.84	581703
mu+	3871.08	917.719	581826
mu+	3871.98	1079.59	581920
mu+	3949.72	989.312	581976
mu+	3836.83	939.605	582014
mu+	3802.67	1033.88	582053
mu+	3874.32	1071.56	582087
mu+	3923.3	1028.12	582116
mu+	3918.6	975.83	582139
mu+	3885.76	950.8	582156
mu+	3853.44	951.516	582173
mu+	3834.11	967.394	582189
mu+	3826.83	986.429	582202
mu+	3827.79	1003.75	582210
mu+	3832.44	1015.82	582217
mu+	3839.27	1023.96	582222
mu+	3846.32	1028.55	582226
mu+	3852.73	1031.37	582229
mu+	3858.88	1033.16	582229
mu+	3864.13	1033.71	582229
mu+	3868.15	1033.32	582229
mu+	3871.38	1032.53	582229
mu+	3873.86	1031.54	582230
mu+	3875.66	1030.58	582230
mu+	3877.08	1029.68	582230
mu+	3877.96	1028.9	582230
mu+	3878.59	1028.21	582230
mu+	3879.08	1027.63	582230
mu+	3879.39	1027.09	582230
mu+	3879.62	1026.64	582230
mu+	3879.81	1026.3	582230
mu+	3879.96	1026.02	582230
mu+	3880.07	1025.79	582229
mu+	3880.15	1025.6	582229
mu+	3880.18	1025.53	582229
mu+	3880.18	1025.54	582229
mu+	3880.18	1025.54	582229
pi+	-1152.65	565.318	5371.56
pi+	-999.238	860.031	8324.97
mu+	-1147.04	707.233	8313.12
mu+	-990.548	848.665	8181.29
mu+	-1033.98	400.847	8137.02
mu+	-1103.16	455.874	8230.46
mu+	-751.095	492.526	8135.78
mu+	-1048.27	428.207	7949.75
mu+	-1057.33	436.426	7811.05
mu+	-788.839	465.677	7665.12
mu+	-1064.07	639.529	7500.73
mu+	-852.429	700.567	7437.58
mu+	-838.17	691.037	7319.27
mu+	-949.939	710.886	7197.68
mu+	-1019.99	547.355	7062.88
mu+	-815.001	540.369	6946.22
mu+	-990.329	651.883	6843.1
mu+	-836.358	530.378	6762.99
mu+	-1005.42	574.149	6693.7
mu+	-879.528	658.627	6637.1
mu+	-860.756	528.34	6590.04
mu+	-973.861	529.902	6554.18
mu+	-981.275	623.51	6524.52
mu+	-909.356	647.04	6502.88
mu+	-864.243	603.736	6484.1
mu+	-871.127	553.153	6469.28
mu+	-903.107	529.678	6456.22
mu+	-934.944	530.184	6446.05
mu+	-955.564	545.743	6436.86
mu+	-963.717	564.264	6431.06
mu+	-963.642	581.983	6429.22
mu+	-958.533	595.334	6428.78
mu+	-951.447	604.294	6428.66
mu+	-943.666	609.224	6428.11
mu+	-936.864	611.489	6427.45
mu+	-931.042	612.34	6426.8
mu+	-926.324	612.404	6426.62
mu+	-922.72	612.127	6426.31
mu+	-919.814	611.553	6426.06
mu+	-917.66	610.874	6425.76
mu+	-915.987	610.117	6425.44
mu+	-914.801	609.371	6425.18
mu+	-913.944	608.645	6424.99
mu+	-913.262	608.017	6424.83
mu+	-912.711	607.486	6424.74
mu+	-912.28	607.058	6424.66
mu+	-911.927	606.669	6424.61
mu+	-911.671	606.351	6424.55
mu+	-911.497	606.084	6424.5
mu+	-911.33	605.904	6424.46
mu+	-911.229	605.748	6424.45
mu+	-911.17	605.707	6424.44
mu+	-911.17	605.707	6424.44
pi-	-1785.16	-60.2494	12791.1
mu-	-1304.76	-53.2911	57896.7
mu-	-1435.97	-282.175	93325.2
mu-	-1332.89	-93.7546	121828
mu-	-1450.83	-266.694	145162
mu-	-1479.89	17.2367	163529
mu-	-1587.14	-187.052	178476
mu-	-1362.75	-177.746	190132
mu-	-1533.2	-70.6868	199689
mu-	-1373.85	-120.195	207178
mu-	-1374.12	-137.445	213103
mu-	-1498.05	-70.657	217922
mu-	-1477.64	-54.5395	221784
mu-	-1388.17	-144.968	224964
mu-	-1407.48	-57.6484	227562
mu-	-1393.52	-72.1002	229681
mu-	-1445.02	-133.848	231341
mu-	-1395.68	-84.6353	232623
mu-	-1411.81	-55.4154	233666
mu-	-1409.44	-57.6934	234498
mu-	-1399.45	-85.6352	235170
mu-	-1430.7	-121.204	235708
mu-	-1438.59	-113.718	236123
mu-	-1376.55	-148.22	236467
mu-	-1438.42	-125.237	236737
mu-	-1394.76	-163.679	236956
mu-	-1387.45	-110.914	237132
mu-	-1430.09	-127.404	237275
mu-	-1412.19	-158.408	237391
mu-	-1390.52	-146.476	237481
mu-	-1396.69	-121.809	237552
mu-	-1417.06	-113.818	237606
mu-	-1433.08	-119.846	237653
mu-	-1438.21	-132.753	237687
mu-	-1437.08	-143.436	237714
mu-	-1430.26	-151.418	237735
mu-	-1422.64	-154.966	237753
mu-	-1416.51	-155.054	237767
mu-	-1412.94	-153.354	237780
mu-	-1410.16	-151.412	237790
mu-	-1408.83	-149.305	237798
mu-	-1408.06	-147.536	237804
mu-	-1407.36	-145.591	237810
mu-	-1407.12	-144.03	237814
mu-	-1406.73	-142.467	237817
mu-	-1406.65	-140.986	237820
mu-	-1406.83	-139.883	237822
mu-	-1407.12	-139.067	237824
mu-	-1407.45	-138.372	237825
mu-	-1407.64	-137.762	237826
mu-	-1407.97	-137.368	237827
mu-	-1408.46	-137.244	237828
mu-	-1408.91	-137.189	237828
mu-	-1409.24	-137.156	237829
mu-	-1409.47	-137.16	237829
mu-	-1409.65	-137.145	237829
mu-	-1409.76	-137.147	237830
mu-	-1409.83	-137.151	237830
mu-	-1409.83	-137.151	237830
pi+	-487.891	177.631	920.466
mu+	-654.291	580.134	2633.48
mu+	-470.532	491.033	4098.42
mu+	-834.945	422.952	5030.26
mu+	-609.407	566.025	5901.29
mu+	-640.333	571.137	6768.44
mu+	-804.519	361.947	7452.55
mu+	-562.195	524.377	8008.28
mu+	-536.234	343.45	8416.47
mu+	-545.297	330.29	8699.79
mu+	-516.547	422.616	8921.32
mu+	-643.161	523.598	9080.16
mu+	-730.89	344.167	9208.28
mu+	-539.453	431.246	9302.01
mu+	-740.947	390.357	9359.39
mu+	-577.188	477.96	9409.36
mu+	-642.114	325.694	9454.53
mu+	-721.544	444.629	9500.31
mu+	-612.648	488.261	9539.89
mu+	-575.927	398.183	9567.46
mu+	-640.612	349.375	9591.62
mu+	-698.16	382.195	9609.53
mu+	-701.993	435.498	9619.29
mu+	-670.908	466.879	9624.8
mu+	-635.592	470.386	9629.59
mu+	-610.815	455.825	9633.48
mu+	-598.58	436.297	9636.21
mu+	-595.733	417.774	9638.45
mu+	-599.793	402.798	9640.38
mu+	-606.476	392.313	9641.89
mu+	-614.22	385.659	9642.74
mu+	-621.122	381.633	9643.92
mu+	-626.917	378.924	9644.45
mu+	-631.94	377.627	9645.06
mu+	-636.044	377.091	9645.54
mu+	-639.101	376.944	9645.89
mu+	-641.574	377.079	9646.09
mu+	-643.531	377.434	9646.44
mu+	-645.095	377.854	9646.76
mu+	-646.304	378.278	9647.04
mu+	-647.257	378.698	9647.27
mu+	-647.983	379.159	9647.5
mu+	-648.55	379.519	9647.8
mu+	-648.985	379.823	9648.05
mu+	-649.272	380.136	9648.23
mu+	-649.505	380.396	9648.39
mu+	-649.681	380.612	9648.53
mu+	-649.823	380.767	9648.62
mu+	-649.913	380.892	9648.69
mu+	-649.918	380.897	9648.69
mu+	-649.918	380.897	9648.69
pi+	1.75341	-11.4207	-12.2162
pi+	5.16719	-12.1733	-13.9
pi+	7.95635	-12.4028	-15.3959
pi+	10.4797	-12.5558	-15.7156
pi+	12.4367	-12.4425	-16.1857
pi+	13.9947	-12.5116	-16.6132
pi+	15.2255	-12.244	-16.8738
pi+	16.2119	-11.9212	-17.0099
pi+	17.0266	-11.7405	-17.023
pi+	17.6982	-11.6507	-17.0704
pi+	18.2348	-11.576	-17.0407
pi+	18.6665	-11.5947	-17.0102
pi+	18.9942	-11.5914	-16.9436
pi+	19.2539	-11.6136	-16.9525
pi+	19.443	-11.6353	-16.9129
pi+	19.5465	-11.6362	-16.9137
pi+	19.5501	-11.633	-16.9162
pi+	19.5501	-11.633	-16.9162
mu+	19.603	-11.6314	-17.0322
mu+	19.6151	-11.6275	-17.0443
mu+	19.6156	-11.6273	-17.0441
mu+	19.6156	-11.6273	-17.0441
pi+	-5.33353	4.21103	156.874
pi+	-13.7358	10.1111	164.909
pi+	-20.5538	16.2249	170.204
pi+	-22.4598	18.0473	171.797
pi+	-20.0476	18.0155	171.195
pi+	-18.0605	17.8633	170.849
pi+	-16.5034	17.6953	170.383
pi+	-15.3128	17.7744	169.773
pi+	-14.3386	17.7183	169.301
pi+	-13.7151	17.5791	168.74
pi+	-13.1197	17.603	168.381
pi+	-12.6235	17.5976	168.145
pi+	-12.2724	17.5227	167.91
pi+	-11.9631	17.5056	167.759
pi+	-11.8871	17.5165	167.727
pi+	-11.7683	17.6734	167.556
pi+	-11.6674	17.8105	167.457
pi+	-11.5575	17.8379	167.398
pi+	-11.5523	17.8382	167.397
pi+	-11.5521	17.838	167.397
pi+	-11.5521	17.838	167.397
mu+	-11.5425	17.902	167.506
mu+	-11.5506	17.918	167.511
mu+	-11.5509	17.9181	167.511
mu+	-11.5509	17.9181	167.511
mu+	-11.5509	17.9181	167.511
pi+	9.40741	0.881966	174.529
pi+	11.3207	1.37133	180.646
pi+	10.3272	0.0679622	177.516
pi+	9.74838	-0.816092	174.841
pi+	9.08082	-1.50217	172.832
pi+	8.81683	-2.02448	171.131
pi+	8.46945	-2.41804	169.786
pi+	8.33024	-2.6649	168.727
pi+	8.18328	-2.86873	167.897
pi+	8.01244	-3.03581	167.241
pi+	7.95165	-3.11281	166.707
pi+	7.89385	-3.21038	166.295
pi+	7.85161	-3.35468	165.978
pi+	7.76537	-3.48637	165.756
pi+	7.64449	-3.54841	165.603
pi+	7.5964	-3.61395	165.495
pi+	7.59444	-3.61647	165.482
pi+	7.59463	-3.61633	165.482
pi+	7.59463	-3.61633	165.482
pi+	7.59463	-3.61633	165.482
mu+	7.59073	-3.49739	165.447
mu+	7.58781	-3.48713	165.442
mu+	7.58752	-3.48674	165.442
mu+	7.58752	-3.48674	165.442
mu+	7.58752	-3.48674	165.442
pi-	6.19562	-6.856	165.04
pi-	6.73854	-10.0892	182.469
pi-	7.0848	-11.7362	190.116
pi-	9.72215	-21.8119	236.978
pi-	7.84751	-25	248.19
pi-	-27.3966	-100.017	515
pi-	-28.5389	-102.904	525
pi-	1899.02	-345.251	12483.9
mu-	345.122	-1064.12	87008.1
mu-	107.812	-539.192	101085
mu-	1723.35	-37.872	188654
mu-	1809.39	-290.307	203088
mu-	1791.76	-668.023	217126
mu-	1632.07	-975.751	231191
mu-	1348.54	-1199.98	245161
mu-	902.117	-1281.3	258797
mu-	503.195	-1137.62	272462
mu-	1287.17	389.568	354232
mu-	1551.56	-1021.82	421312
mu-	695.648	-1119.07	460824
mu-	539.697	-1020.19	474084
mu-	380.827	-846.262	487137
mu-	286.905	-660.471	500200
mu-	243.259	-428.729	513120
mu-	250.719	-266.521	526181
mu-	283.676	-127.663	539242
mu-	318.492	-40.4968	552375
mu-	297.644	-88.2926	565878
mu-	262.072	-199.365	579521
mu-	1137.51	401.765	669027
mu-	778.691	372.904	682783
mu-	557.319	255.482	696122
mu-	356.037	21.9686	709597
mu-	262.446	-325.123	723204
mu-	306.214	-591.267	736469
mu-	427.354	-798.828	749588
mu-	663.965	-982.984	762814
mu-	954.127	-1057.33	775985
mu-	327.466	-621.03	860052
mu-	698.32	-988.204	873415
mu-	978.18	-1041.72	886083
mu-	818.259	-1027.75	897484
mu-	380.777	-724.039	907745
mu-	476.909	52.9361	916962
mu-	1549.47	-102.834	925275
mu-	852.001	-1121.43	932757
mu-	277.803	-572.057	1e+06
pi0	-0.20145	0.29047	79.2041
pi-	4.66881	-8.13259	126.098
pi-	9.67801	-15.3576	163.995
pi-	17.1362	-22.1394	192.576
pi-	19.5595	-25	203.608
pi-	93.1043	-85.3548	515
pi-	95.7374	-86.9144	525
pi-	91.8207	-84.4152	8759.98
mu-	33.9048	-60.1242	95503.6
mu-	563.372	142.703	111057
mu-	243.898	586.844	126341
mu-	18.6358	116.568	141744
mu-	619.063	343.735	157748
mu-	355.539	582.663	244091
mu-	558.326	153.262	260407
mu-	147.827	32.0259	276682
mu-	26.1583	272.769	293422
mu-	216.156	525.335	309742
mu-	500.315	477.149	325930
mu-	561.109	98.7981	341510
mu-	239.287	-9.86638	356974
mu-	80.0875	407.601	371766
mu-	432.149	542.855	386650
mu-	639.817	631.913	402027
mu-	561.738	211.45	416278
mu-	-18.3039	340.074	430125
mu-	313.387	677.904	443760
mu-	550.78	300.276	457266
mu-	416.144	134.507	471427
mu-	489.32	195.003	486407
mu-	534.612	425.491	501677
mu-	320.284	587.297	516845
mu-	221.529	141.821	532952
mu-	506.646	480.357	548624
mu-	69.0348	423.658	640320
mu-	355.899	600.133	675173
mu-	500.586	465.727	737132
mu-	457.079	261.686	785869
mu-	493.567	313.402	824409
mu-	195.028	513.511	854916
mu-	395.87	523.262	878453
mu-	319.142	268.495	897657
mu-	344.788	574.732	912349
mu-	327.532	268.513	924194
mu-	168.366	396.87	933874
mu-	174.272	370.024	941936
mu-	384.129	341.091	948358
mu-	238.609	489.62	953082
mu-	213.081	450.206	956880
mu-	386.692	491.597	959954
mu-	237.675	461.637	962371
mu-	242.768	469.582	964279
mu-	408.05	473.832	965774
mu-	243.642	423.824	966939
mu-	298.038	342.296	967854
mu-	298.041	342.295	968556
mu-	248.71	406.843	969089
mu-	331.202	474.246	969531
mu-	341.848	357.094	969886
mu-	298.242	463.696	970155
mu-	302.369	370.463	970376
mu-	346.969	416.215	970558
mu-	275.416	423.55	970703
mu-	279.068	361.995	970820
mu-	330.511	366.967	970914
mu-	338.068	409.427	970986
mu-	306.909	429.137	971042
mu-	280.817	415.813	971082
mu-	271.446	392.514	971114
mu-	277.49	372.158	971140
mu-	291.052	361.216	971160
mu-	305.929	356.869	971177
mu-	319.964	358.9	971189
mu-	331.131	362.52	971198
mu-	338.382	368.47	971206
mu-	342.278	374.663	971212
mu-	343.983	380.07	971218
mu-	344.042	384.491	971223
mu-	343.361	388.414	971226
mu-	342.354	391.416	971228
mu-	341.071	393.865	971230
mu-	339.645	395.667	971232
mu-	338.436	396.761	971233
mu-	337.38	397.548	971234
mu-	336.382	398.108	971235
mu-	335.56	398.515	971236
mu-	335.034	397.99	971236
mu-	334.688	397.426	971237
mu-	334.452	396.941	971237
mu-	334.255	396.547	971237
mu-	334.119	396.232	971237
mu-	334.012	395.998	971237
mu-	333.929	395.869	971237
mu-	333.937	395.851	971237
mu-	333.937	395.851	971237
pi0	-0.201334	0.290383	79.2046
pi+	1.2411	11.8425	100.636
pi+	-0.86513	21.017	118.105
pi+	-2.6323	25	124.994
pi+	356.145	817.419	7635.19
mu+	793.718	442.458	85262
mu+	367.553	8.66506	149086
mu+	49.0472	269.129	198449
mu+	114.641	536.932	237972
mu+	415.175	1264.39	270050
mu+	108.428	1350.96	295176
mu+	325.512	950.672	315084
mu+	28.3817	1065.9	331411
mu+	96.1425	1241.32	344965
mu+	311.898	1212.96	355937
mu+	198.375	996.4	364813
mu+	315.641	1197.63	371838
mu+	333.043	1140.76	377567
mu+	91.0857	1136.98	382040
mu+	91.2901	1165.96	385643
mu+	300.206	1091.73	388454
mu+	176.224	1048.13	390745
mu+	226.654	1045.1	392622
mu+	255.197	1217.07	394067
mu+	216.738	1040.19	395160
mu+	143.633	1057.94	396019
mu+	153.779	1049.67	396703
mu+	223.345	1038.75	397268
mu+	256.607	1133.64	397736
mu+	146.504	1124.22	398126
mu+	261.755	1093.14	398442
mu+	170.716	1119.71	398699
mu+	243.477	1140.17	398905
mu+	219.678	1078.19	399068
mu+	173.531	1113.71	399201
mu+	208.605	1136.81	399312
mu+	235.979	1111.76	399404
mu+	226.726	1083.62	399479
mu+	204.572	1074.45	399539
mu+	188.019	1081.32	399585
mu+	182.67	1094.53	399620
mu+	186.036	1104.89	399648
mu+	192.898	1110.19	399670
mu+	199.807	1111.31	399687
mu+	206.129	1111.12	399700
mu+	210.406	1109.33	399711
mu+	213.095	1107.19	399720
mu+	214.851	1104.17	399727
mu+	215.294	1101.6	399732
mu+	215.095	1099.33	399737
mu+	214.862	1097.71	399741
mu+	214.337	1096.28	399744
mu+	213.66	1095.2	399746
mu+	213.343	1094.24	399748
mu+	213.153	1093.41	399749
mu+	212.936	1092.71	399750
mu+	212.776	1092.15	399751
mu+	212.628	1091.66	399752
mu+	212.463	1091.29	399752
mu+	212.341	1091.01	399753
mu+	212.208	1090.77	399753
mu+	212.106	1090.61	399754
mu+	212.046	1090.46	399754
mu+	211.99	1090.34	399754
mu+	211.926	1090.25	399754
mu+	211.885	1090.22	399754
mu+	211.885	1090.22	399754
pi0	-0.201511	0.290416	79.2042
pi+	-3.95092	3.87738	77.4391
pi+	-4.35372	4.22805	77.3293
pi+	7.08509	18.226	27.2206
pi+	9.41283	25	31.263
pi+	210.676	-882.846	7243.51
mu+	323.458	-85.5785	51939.1
mu+	961.123	-113.864	87102.8
mu+	1047.73	-252.353	89160.5
mu+	-1073.78	-191.973	115975
mu+	-1800.53	-298.134	138339
mu+	-1753.8	-377.929	155203
mu+	-1178.5	-309.737	169988
mu+	-1762.25	-80.157	181411
mu+	-1737.83	-351.761	183713
pi-	-2.00653	0.816453	46.2635
pi-	-4.11156	5.3547	70.8423
pi-	-6.70206	8.42418	81.2021
pi-	-7.80018	10.1354	85.9022
pi-	-7.39274	10.2928	103.514
pi-	-7.43549	10.2139	104.47
pi-	-8.08778	13.7678	104.699
pi-	-9.0742	16.5132	105.094
pi-	-9.87581	18.6608	105.749
pi-	-10.4384	20.4671	105.972
pi-	-10.9317	21.5877	106.174
pi0	0.084147	-0.201081	15.1844
pi0	0.0843349	-0.201208	15.1846
pi-	0.288411	2.91914	26.6068
