ParticleType,Energy
2mu-,333.059
2mu-,333.059
2mu-,333.059
pi+,685.579
pi+,685.579
2pi+,682.962
2pi+,682.962
2pi+,682.962
mu-,312.174
mu-,312.174
pi+,227.387
pi+,227.387
pi+,227.387
2pi+,225.212
2pi+,225.212
2pi+,225.212
pi+,223.247
pi+,223.247
pi+,223.247
2pi+,220.946
2pi+,220.946
2pi+,220.946
pi+,154.361
pi+,154.361
pi+,154.361
2pi+,152.305
2pi+,152.305
2pi+,152.305
mu-,115.631
mu-,115.631
mu-,115.631
pi+,236.879
pi+,236.879
pi+,236.879
2mu+,251.101
2mu+,251.101
2mu+,251.101
pi-,1070.91
pi-,1070.91
2pi-,1068.74
2pi-,1068.74
2pi-,1068.74
pi+,578.924
pi+,578.924
2pi+,576.967
2pi+,576.967
2pi+,576.967
pi-,299.191
pi-,299.191
pi-,171.368
pi-,171.368
pi-,171.368
pi+,526.323
pi+,526.323
2mu+,442.474
2mu+,442.474
2mu+,442.474
2mu+,301.214
2mu+,301.214
2mu+,301.214
mu+,205.545
mu+,205.545
pi+,237.589
pi+,237.589
pi+,237.589
2pi+,235.238
2pi+,235.238
2pi+,235.238
pi-,271.806
pi-,271.806
pi-,271.806
2pi-,269.504
2pi-,269.504
2pi-,269.504
pi-,340.012
pi-,340.012
2pi-,338.206
2pi-,338.206
2pi-,338.206
mu+,68.0556
mu+,68.0556
mu+,68.0556
2mu+,64.9033
2mu+,64.9033
2mu+,64.9033
mu+,99.8411
mu+,99.8411
mu+,99.8411
pi-,67.5039
pi-,67.5039
pi-,67.5039
2mu-,54.189
2mu-,54.189
2mu-,54.189
pi-,119.898
pi-,119.898
pi-,119.898
2mu-,86.7787
2mu-,86.7787
2mu-,86.7787
pi+,574.495
pi+,574.495
2pi+,571.28
2pi+,571.28
2pi+,571.28
pi+,388.801
pi+,388.801
2pi+,386.517
2pi+,386.517
2pi+,386.517
pi+,589.532
pi+,589.532
pi-,326.805
pi-,326.805
pi-,217.029
pi-,217.029
pi-,217.029
2mu-,114.969
2mu-,114.969
2mu-,114.969
pi-,1118.48
pi-,1118.48
2pi-,1116.28
2pi-,1116.28
2pi-,1116.28
pi-,210.367
pi-,210.367
pi-,210.367
pi-,426.775
pi-,426.775
pi+,330.263
pi+,330.263
2pi+,327.775
2pi+,327.775
2pi+,327.775
pi-,462.647
pi-,462.647
2pi-,460.787
2pi-,460.787
2pi-,460.787
pi-,489.629
pi-,489.629
2pi-,487.222
2pi-,487.222
2pi-,487.222
pi-,232.67
pi-,232.67
pi-,232.67
2pi-,230.299
2pi-,230.299
2pi-,230.299
pi-,102.721
pi-,102.721
pi-,102.721
2pi-,99.9228
2pi-,99.9228
2pi-,99.9228
pi+,210.89
pi+,210.89
pi+,210.89
2pi+,208.903
2pi+,208.903
2pi+,208.903
pi-,269.775
pi-,269.775
pi-,269.775
2pi-,267.952
2pi-,267.952
2pi-,267.952
pi-,319.008
pi-,319.008
2mu-,260.501
2mu-,260.501
2mu-,260.501
pi-,659.116
pi-,659.116
2mu-,366.98
2mu-,366.98
2mu-,366.98
pi-,354.608
pi-,354.608
pi-,268.923
pi-,268.923
2pi-,266.416
2pi-,266.416
2pi-,266.416
pi+,337.408
pi+,337.408
pi+,337.408
2pi+,335.336
2pi+,335.336
2pi+,335.336
pi-,808.25
pi-,808.25
2pi-,806.3
2pi-,806.3
2pi-,806.3
pi+,86.4794
pi+,86.4794
pi+,86.4794
pi+,485.943
pi+,485.943
2pi+,483.977
2pi+,483.977
2pi+,483.977
mu+,199.321
mu+,199.321
mu+,199.321
2mu+,196.637
2mu+,196.637
2mu+,196.637
pi+,205.809
pi+,205.809
pi+,205.809
2mu+,150.086
2mu+,150.086
2mu+,150.086
pi+,496.779
pi+,496.779
2pi+,494.459
2pi+,494.459
2pi+,494.459
pi-,280.39
pi-,280.39
pi+,393.31
pi+,393.31
pi+,393.31
2mu+,248.375
2mu+,248.375
2mu+,248.375
pi+,656.947
pi+,656.947
2mu+,510.238
2mu+,510.238
2mu+,510.238
pi-,642.481
pi-,642.481
2mu-,530.519
2mu-,530.519
2mu-,530.519
pi+,556.175
pi+,556.175
2pi+,554.106
2pi+,554.106
2pi+,554.106
pi-,399.697
pi-,399.697
2mu-,355.882
2mu-,355.882
2mu-,355.882
pi-,320.504
pi-,320.504
pi-,180.849
pi-,180.849
pi-,180.849
pi+,292.259
pi+,292.259
pi+,476.702
pi+,476.702
2pi+,474.576
2pi+,474.576
2pi+,474.576
pi-,259.492
pi-,259.492
2pi-,257.152
2pi-,257.152
2pi-,257.152
pi-,313.082
pi-,313.082
pi-,232.673
pi-,232.673
pi-,232.673
2mu-,163.63
2mu-,163.63
2mu-,163.63
pi-,1070
pi-,1070
2pi-,1068.29
2pi-,1068.29
2pi-,1068.29
pi+,235.607
pi+,235.607
pi+,235.607
2pi+,232.81
2pi+,232.81
2pi+,232.81
pi-,926.399
pi-,926.399
2pi-,924.288
2pi-,924.288
2pi-,924.288
pi-,193.363
pi-,193.363
pi-,193.363
2mu-,122.782
2mu-,122.782
2mu-,122.782
pi+,446.674
pi+,446.674
2pi+,444.369
2pi+,444.369
2pi+,444.369
pi-,586.37
pi-,586.37
2mu-,472.565
2mu-,472.565
2mu-,472.565
mu-,493.076
mu-,493.076
2mu-,491.202
2mu-,491.202
2mu-,491.202
pi+,292.243
pi+,292.243
2mu+,237.22
2mu+,237.22
2mu+,237.22
pi+,323.275
pi+,323.275
pi+,323.275
2mu+,260.37
2mu+,260.37
2mu+,260.37
pi-,679.477
pi-,679.477
2pi-,676.728
2pi-,676.728
2pi-,676.728
pi+,488.383
pi+,488.383
2pi+,486.47
2pi+,486.47
2pi+,486.47
pi-,852.09
pi-,852.09
2mu-,528.512
2mu-,528.512
2mu-,528.512
pi+,1572.16
pi+,1572.16
2pi+,1569.88
2pi+,1569.88
2pi+,1569.88
pi+,163.048
pi+,163.048
pi+,163.048
mu+,54.8574
mu+,54.8574
mu+,54.8574
pi-,1677.67
pi-,1677.67
2pi-,1674.63
2pi-,1674.63
2pi-,1674.63
pi-,662.759
pi-,662.759
2pi-,660.835
2pi-,660.835
2pi-,660.835
pi-,299.402
pi-,299.402
pi+,362.94
pi+,362.94
2mu+,215.713
2mu+,215.713
2mu+,215.713
pi+,838.97
pi+,838.97
pi-,654.018
pi-,654.018
pi+,443.399
pi+,443.399
2mu+,249.463
2mu+,249.463
2mu+,249.463
pi+,419.082
pi+,419.082
pi-,427.72
pi-,427.72
2pi-,425.69
2pi-,425.69
2pi-,425.69
pi+,458.038
pi+,458.038
2pi+,455.831
2pi+,455.831
2pi+,455.831
pi-,469.726
pi-,469.726
pi+,183.669
pi+,183.669
pi+,183.669
pi-,814.057
pi-,814.057
2pi-,812.122
2pi-,812.122
2pi-,812.122
pi+,297.695
pi+,297.695
2mu+,319.881
2mu+,319.881
2mu+,319.881
mu+,267.172
mu+,267.172
mu+,267.172
2mu+,265.057
2mu+,265.057
2mu+,265.057
pi+,813.62
pi+,813.62
2pi+,811.276
2pi+,811.276
2pi+,811.276
pi-,359.459
pi-,359.459
pi+,666.206
pi+,666.206
2pi+,664.011
2pi+,664.011
2pi+,664.011
pi-,445.472
pi-,445.472
2pi-,443.636
2pi-,443.636
2pi-,443.636
pi-,891.454
pi-,891.454
2pi-,889.522
2pi-,889.522
2pi-,889.522
pi+,416.529
pi+,416.529
pi+,578.145
pi+,578.145
2mu+,356.456
2mu+,356.456
2mu+,356.456
pi-,622.644
pi-,622.644
pi+,296.791
pi+,296.791
2mu+,173.817
2mu+,173.817
2mu+,173.817
pi+,274.456
pi+,274.456
2mu+,149.281
2mu+,149.281
2mu+,149.281
pi-,469.462
pi-,469.462
2pi-,467.376
2pi-,467.376
2pi-,467.376
pi-,219.939
pi-,219.939
pi-,221.858
pi-,221.858
pi-,221.858
2mu-,180.733
2mu-,180.733
2mu-,180.733
pi-,485.134
pi-,485.134
2pi-,481.649
2pi-,481.649
2pi-,481.649
pi-,860.172
pi-,860.172
2pi-,858.455
2pi-,858.455
2pi-,858.455
pi-,638.665
pi-,638.665
2pi-,636.459
2pi-,636.459
2pi-,636.459
pi-,696.061
pi-,696.061
2mu-,688.395
2mu-,688.395
2mu-,688.395
pi+,69.5608
pi+,69.5608
pi+,69.5608
pi+,247.884
pi+,247.884
pi-,90.8497
pi-,90.8497
pi-,90.8497
pi+,239.817
pi+,239.817
pi+,239.817
2pi+,237.615
2pi+,237.615
2pi+,237.615
mu-,93.1864
mu-,93.1864
mu-,93.1864
pi+,186.712
pi+,186.712
pi+,186.712
2mu+,184.864
2mu+,184.864
2mu+,184.864
pi-,298.015
pi-,298.015
pi-,383.385
pi-,383.385
2pi-,381.328
2pi-,381.328
2pi-,381.328
pi+,126.407
pi+,126.407
pi+,126.407
pi+,394.98
pi+,394.98
pi-,846.139
pi-,846.139
pi+,553.124
pi+,553.124
pi-,259.222
pi-,259.222
pi-,259.222
2pi-,256.967
2pi-,256.967
2pi-,256.967
pi+,376.753
pi+,376.753
pi+,321.882
pi+,321.882
pi+,321.882
2pi+,319.714
2pi+,319.714
2pi+,319.714
pi-,205.487
pi-,205.487
pi-,205.487
pi-,402.965
pi-,402.965
pi-,384.462
pi-,384.462
pi-,384.462
2pi-,381.498
2pi-,381.498
2pi-,381.498
pi+,969.161
pi+,969.161
2mu+,679.58
2mu+,679.58
2mu+,679.58
pi+,318.627
pi+,318.627
pi+,318.627
2mu+,195.191
2mu+,195.191
2mu+,195.191
pi-,193.877
pi-,193.877
pi-,193.877
pi-,612.706
pi-,612.706
2pi-,610.731
2pi-,610.731
2pi-,610.731
pi-,116.229
pi-,116.229
pi-,116.229
2mu-,91.6835
2mu-,91.6835
2mu-,91.6835
pi+,300.367
pi+,300.367
pi+,300.367
2mu+,162.839
2mu+,162.839
2mu+,162.839
pi+,277.408
pi+,277.408
pi-,582.514
pi-,582.514
2pi-,580.19
2pi-,580.19
2pi-,580.19
pi-,263.618
pi-,263.618
pi-,368.507
pi-,368.507
2pi-,366.206
2pi-,366.206
2pi-,366.206
pi+,487.815
pi+,487.815
2mu+,469.584
2mu+,469.584
2mu+,469.584
pi+,593.312
pi+,593.312
2pi+,591.166
2pi+,591.166
2pi+,591.166
pi+,535.33
pi+,535.33
2pi+,533.38
2pi+,533.38
2pi+,533.38
pi+,380.735
pi+,380.735
pi+,380.735
2pi+,378.727
2pi+,378.727
2pi+,378.727
pi-,502.103
pi-,502.103
2pi-,499.864
2pi-,499.864
2pi-,499.864
pi+,311.586
pi+,311.586
pi+,311.586
2pi+,309.586
2pi+,309.586
2pi+,309.586
pi+,578.979
pi+,578.979
2pi+,576.533
2pi+,576.533
2pi+,576.533
pi+,410.131
pi+,410.131
2pi+,396.257
2pi+,396.257
2pi+,396.257
mu-,95.9721
mu-,95.9721
mu-,95.9721
pi+,1777.57
pi+,1777.57
2pi+,1775.19
2pi+,1775.19
2pi+,1775.19
pi-,354.598
pi-,354.598
pi+,376.705
pi+,376.705
2mu+,350.177
2mu+,350.177
2mu+,350.177
pi+,190.003
pi+,190.003
pi+,190.003
2pi+,187.085
2pi+,187.085
2pi+,187.085
pi+,1387.95
pi+,1387.95
2pi+,1385.5
2pi+,1385.5
2pi+,1385.5
mu+,410.496
mu+,410.496
pi-,434.627
pi-,434.627
pi-,344.467
pi-,344.467
2mu-,295.053
2mu-,295.053
2mu-,295.053
pi+,183.662
pi+,183.662
pi+,183.662
2pi+,181.544
2pi+,181.544
2pi+,181.544
pi+,137.273
pi+,137.273
pi+,137.273
2pi+,134.69
2pi+,134.69
2pi+,134.69
pi-,509.299
pi-,509.299
2mu-,271.053
2mu-,271.053
2mu-,271.053
pi-,614.655
pi-,614.655
2pi-,612.229
2pi-,612.229
2pi-,612.229
pi-,153.484
pi-,153.484
pi-,153.484
pi-,1660.04
pi-,1660.04
2pi-,1657.39
2pi-,1657.39
2pi-,1657.39
pi+,225.886
pi+,225.886
pi+,225.886
pi-,753.727
pi-,753.727
2pi-,751.765
2pi-,751.765
2pi-,751.765
pi-,326.641
pi-,326.641
pi-,326.641
2pi-,324.594
2pi-,324.594
2pi-,324.594
pi+,268.084
pi+,268.084
pi+,268.084
2pi+,265.945
2pi+,265.945
2pi+,265.945
pi+,455.271
pi+,455.271
2pi+,453.024
2pi+,453.024
2pi+,453.024
pi-,984.491
pi-,984.491
mu+,305.775
mu+,305.775
pi+,695.556
pi+,695.556
2mu+,680.146
2mu+,680.146
2mu+,680.146
pi-,437.676
pi-,437.676
2pi-,431.742
2pi-,431.742
2pi-,431.742
pi-,402.6
pi-,402.6
2pi-,399.48
2pi-,399.48
2pi-,399.48
pi+,194.123
pi+,194.123
pi+,194.123
2pi+,191.867
2pi+,191.867
2pi+,191.867
pi-,162.497
pi-,162.497
pi-,162.497
2mu-,150.048
2mu-,150.048
2mu-,150.048
pi+,539.746
pi+,539.746
2pi+,537.893
2pi+,537.893
2pi+,537.893
pi-,288.277
pi-,288.277
pi+,574.413
pi+,574.413
mu-,44.8006
mu-,44.8006
mu-,44.8006
pi+,453.986
pi+,453.986
pi-,36.3733
pi-,36.3733
pi-,36.3733
pi-,712.431
pi-,712.431
2pi-,710.44
2pi-,710.44
2pi-,710.44
pi+,510.622
pi+,510.622
2pi+,508.375
2pi+,508.375
2pi+,508.375
pi+,237.059
pi+,237.059
pi+,237.059
2pi+,234.698
2pi+,234.698
2pi+,234.698
pi-,332.876
pi-,332.876
2mu-,262.38
2mu-,262.38
2mu-,262.38
pi+,579.943
pi+,579.943
2mu+,483.457
2mu+,483.457
2mu+,483.457
pi-,842.25
pi-,842.25
2pi-,840.078
2pi-,840.078
2pi-,840.078
pi+,331.914
pi+,331.914
pi+,331.914
2pi+,330.028
2pi+,330.028
2pi+,330.028
pi+,228.442
pi+,228.442
pi+,440.671
pi+,440.671
2pi+,438.08
2pi+,438.08
2pi+,438.08
pi+,179.113
pi+,179.113
pi+,179.113
pi+,133.915
pi+,133.915
pi+,133.915
2pi+,131.003
2pi+,131.003
2pi+,131.003
pi-,700.332
pi-,700.332
2pi-,698.358
2pi-,698.358
2pi-,698.358
pi-,868.921
pi-,868.921
2pi-,867.098
2pi-,867.098
2pi-,867.098
pi-,369.639
pi-,369.639
pi-,395.828
pi-,395.828
2pi-,393.738
2pi-,393.738
2pi-,393.738
pi+,283.343
pi+,283.343
pi+,283.343
2pi+,281.21
2pi+,281.21
2pi+,281.21
pi-,142.933
pi-,142.933
pi-,142.933
mu-,53.8151
mu-,53.8151
mu-,53.8151
pi-,352.12
pi-,352.12
pi-,661.112
pi-,661.112
pi+,232.73
pi+,232.73
pi-,1063.87
pi-,1063.87
2mu-,636.93
2mu-,636.93
2mu-,636.93
pi-,598.99
pi-,598.99
2mu-,494.225
2mu-,494.225
2mu-,494.225
pi-,229.747
pi-,229.747
pi+,172.691
pi+,172.691
pi+,172.691
2mu+,173.442
2mu+,173.442
2mu+,173.442
pi-,198.229
pi-,198.229
pi-,198.229
2mu-,173.452
2mu-,173.452
2mu-,173.452
pi+,259.165
pi+,259.165
pi+,259.165
2pi+,257.12
2pi+,257.12
2pi+,257.12
pi+,238.327
pi+,238.327
pi+,238.327
2mu+,184.51
2mu+,184.51
2mu+,184.51
pi-,329.738
pi-,329.738
pi-,329.738
2pi-,328.015
2pi-,328.015
2pi-,328.015
pi+,395.797
pi+,395.797
2pi+,393.614
2pi+,393.614
2pi+,393.614
2pi+,403.799
2pi+,403.799
2pi+,403.799
pi+,701.35
pi+,701.35
2pi+,699.364
2pi+,699.364
2pi+,699.364
pi+,870.991
pi+,870.991
pi+,171.067
pi+,171.067
pi+,171.067
pi+,267.457
pi+,267.457
pi-,1187.9
pi-,1187.9
2pi-,1185.54
2pi-,1185.54
2pi-,1185.54
pi+,255.262
pi+,255.262
pi+,255.262
2pi+,253.11
2pi+,253.11
2pi+,253.11
pi-,416.685
pi-,416.685
2pi-,414.347
2pi-,414.347
2pi-,414.347
pi+,210.095
pi+,210.095
pi+,210.095
pi+,552.643
pi+,552.643
2pi+,550.352
2pi+,550.352
2pi+,550.352
pi-,1464.38
pi-,1464.38
2pi-,1461.96
2pi-,1461.96
2pi-,1461.96
pi+,1307
pi+,1307
2pi+,1304.54
2pi+,1304.54
2pi+,1304.54
pi+,128.172
pi+,128.172
pi+,128.172
2mu+,92.1517
2mu+,92.1517
2mu+,92.1517
pi-,455.185
pi-,455.185
pi+,252.924
pi+,252.924
pi+,252.924
2pi+,250.896
2pi+,250.896
2pi+,250.896
pi-,768.986
pi-,768.986
pi-,355.607
pi-,355.607
2pi-,352.215
2pi-,352.215
2pi-,352.215
pi+,345.043
pi+,345.043
2mu+,269.223
2mu+,269.223
2mu+,269.223
pi-,656.284
pi-,656.284
2pi-,653.27
2pi-,653.27
2pi-,653.27
pi+,256.449
pi+,256.449
pi+,256.449
2mu+,235.97
2mu+,235.97
2mu+,235.97
pi+,685.917
pi+,685.917
2pi+,683.595
2pi+,683.595
2pi+,683.595
pi-,2143.02
pi-,2143.02
2pi-,2140.91
2pi-,2140.91
2pi-,2140.91
pi-,283.069
pi-,283.069
pi-,283.069
2pi-,278.745
2pi-,278.745
2pi-,278.745
pi+,624.977
pi+,624.977
2pi+,623.093
2pi+,623.093
2pi+,623.093
pi-,487.105
pi-,487.105
pi+,1150.68
pi+,1150.68
2pi+,1148.86
2pi+,1148.86
2pi+,1148.86
mu-,84.9277
mu-,84.9277
mu-,84.9277
pi-,714.554
pi-,714.554
2pi-,712.656
2pi-,712.656
2pi-,712.656
pi+,1737.96
pi+,1737.96
2pi+,1735.4
2pi+,1735.4
2pi+,1735.4
pi-,637.654
pi-,637.654
pi+,322
pi+,322
2pi+,319.884
2pi+,319.884
2pi+,319.884
pi+,964.169
pi+,964.169
2pi+,958.732
2pi+,958.732
2pi+,958.732
pi-,289.788
pi-,289.788
pi+,652.739
pi+,652.739
pi+,439.738
pi+,439.738
2pi+,437.864
2pi+,437.864
2pi+,437.864
pi-,1211.78
pi-,1211.78
2pi-,1209.63
2pi-,1209.63
2pi-,1209.63
mu-,501.628
mu-,501.628
2mu-,499.497
2mu-,499.497
2mu-,499.497
pi-,235.817
pi-,235.817
pi+,347.303
pi+,347.303
pi+,215.131
pi+,215.131
pi+,215.131
2pi+,212.795
2pi+,212.795
2pi+,212.795
pi-,549.853
pi-,549.853
2pi-,547.915
2pi-,547.915
2pi-,547.915
pi-,367.046
pi-,367.046
2mu-,330.203
2mu-,330.203
2mu-,330.203
pi-,891.054
pi-,891.054
2mu-,665.785
2mu-,665.785
2mu-,665.785
pi-,532.683
pi-,532.683
2pi-,530.469
2pi-,530.469
2pi-,530.469
pi-,214.894
pi-,214.894
pi-,214.894
2pi-,211.298
2pi-,211.298
2pi-,211.298
pi+,777.195
pi+,777.195
2mu+,625.532
2mu+,625.532
2mu+,625.532
mu-,153.385
mu-,153.385
mu-,153.385
pi+,185.069
pi+,185.069
pi+,185.069
pi+,519.289
pi+,519.289
pi-,1273.61
pi-,1273.61
2pi-,1271.93
2pi-,1271.93
2pi-,1271.93
pi+,153.549
pi+,153.549
pi+,153.549
pi+,181.99
pi+,181.99
pi+,181.99
pi+,781.617
pi+,781.617
2mu+,638.709
2mu+,638.709
2mu+,638.709
pi+,1563.84
pi+,1563.84
2mu+,1380.81
2mu+,1380.81
2mu+,1380.81
pi-,603.377
pi-,603.377
pi+,398.682
pi+,398.682
pi-,414.525
pi-,414.525
2pi-,412.335
2pi-,412.335
2pi-,412.335
pi-,296.734
pi-,296.734
pi-,296.734
2mu-,309.114
2mu-,309.114
2mu-,309.114
pi-,845.21
pi-,845.21
2mu-,663.891
2mu-,663.891
2mu-,663.891
pi-,565.719
pi-,565.719
2mu-,531.675
2mu-,531.675
2mu-,531.675
pi+,270.631
pi+,270.631
pi+,270.631
2pi+,268.434
2pi+,268.434
2pi+,268.434
pi+,289.596
pi+,289.596
pi+,289.596
2pi+,287.652
2pi+,287.652
2pi+,287.652
pi-,1034.77
pi-,1034.77
2mu-,862.108
2mu-,862.108
2mu-,862.108
pi+,879.955
pi+,879.955
2pi+,877.487
2pi+,877.487
2pi+,877.487
pi-,289.69
pi-,289.69
pi+,609.005
pi+,609.005
2pi+,606.545
2pi+,606.545
2pi+,606.545
pi+,1091.66
pi+,1091.66
2pi+,1089.5
2pi+,1089.5
2pi+,1089.5
pi-,996.899
pi-,996.899
pi-,204.531
pi-,204.531
pi-,204.531
2mu-,168.55
2mu-,168.55
2mu-,168.55
pi+,466.035
pi+,466.035
2mu+,260.824
2mu+,260.824
2mu+,260.824
pi+,646.649
pi+,646.649
pi+,901.636
pi+,901.636
2pi+,899.699
2pi+,899.699
2pi+,899.699
pi-,71.9164
pi-,71.9164
pi-,71.9164
2mu-,41.9169
2mu-,41.9169
2mu-,41.9169
mu+,42.8297
mu+,42.8297
mu+,42.8297
2mu+,38.9471
2mu+,38.9471
2mu+,38.9471
pi+,211.146
pi+,211.146
pi+,211.146
pi-,531.494
pi-,531.494
2mu-,450.486
2mu-,450.486
2mu-,450.486
pi+,567.048
pi+,567.048
2pi+,563.86
2pi+,563.86
2pi+,563.86
pi+,384.171
pi+,384.171
pi-,507.12
pi-,507.12
2pi-,504.471
2pi-,504.471
2pi-,504.471
pi+,98.4567
pi+,98.4567
pi+,98.4567
2mu+,92.804
2mu+,92.804
2mu+,92.804
pi+,194
pi+,194
pi+,194
2pi+,191.655
2pi+,191.655
2pi+,191.655
pi-,748.626
pi-,748.626
2pi-,745.016
2pi-,745.016
2pi-,745.016
pi-,125.449
pi-,125.449
pi-,125.449
2mu-,76.4022
2mu-,76.4022
2mu-,76.4022
mu+,235.744
mu+,235.744
pi-,214.938
pi-,214.938
pi-,214.938
pi+,175.898
pi+,175.898
pi+,175.898
2mu+,82.0701
2mu+,82.0701
2mu+,82.0701
pi+,383.068
pi+,383.068
2pi+,379.971
2pi+,379.971
2pi+,379.971
pi+,270.958
pi+,270.958
pi-,584.191
pi-,584.191
2pi-,581.942
2pi-,581.942
2pi-,581.942
pi-,233.866
pi-,233.866
mu+,497.359
mu+,497.359
2mu+,495.411
2mu+,495.411
2mu+,495.411
pi-,669.994
pi-,669.994
pi-,480.53
pi-,480.53
2mu-,287.06
2mu-,287.06
2mu-,287.06
pi+,401.007
pi+,401.007
pi-,210.349
pi-,210.349
pi-,210.349
2pi-,208.266
2pi-,208.266
2pi-,208.266
pi-,145.715
pi-,145.715
pi-,145.715
pi+,1190.04
pi+,1190.04
2pi+,1187.04
2pi+,1187.04
2pi+,1187.04
pi-,658.992
pi-,658.992
pi+,726.913
pi+,726.913
2pi+,724.862
2pi+,724.862
2pi+,724.862
pi+,313.53
pi+,313.53
pi+,313.53
2pi+,310.477
2pi+,310.477
2pi+,310.477
pi-,349.046
pi-,349.046
pi+,390.801
pi+,390.801
pi-,803.236
pi-,803.236
pi+,182.007
pi+,182.007
pi+,182.007
pi-,675.804
pi-,675.804
2pi-,672.939
2pi-,672.939
2pi-,672.939
pi-,198.005
pi-,198.005
pi-,198.005
2mu-,212.198
2mu-,212.198
2mu-,212.198
pi-,836.245
pi-,836.245
2pi-,833.863
2pi-,833.863
2pi-,833.863
pi+,764.958
pi+,764.958
2pi+,762.438
2pi+,762.438
2pi+,762.438
pi-,247.019
pi-,247.019
pi-,247.019
2mu-,227.266
2mu-,227.266
2mu-,227.266
pi-,404.772
pi-,404.772
2mu-,233.414
2mu-,233.414
2mu-,233.414
pi+,48.9579
pi+,48.9579
pi+,48.9579
2pi+,45.2027
2pi+,45.2027
2pi+,45.2027
pi+,206.949
pi+,206.949
pi+,206.949
pi-,359.629
pi-,359.629
2mu-,270.35
2mu-,270.35
2mu-,270.35
pi-,395.438
pi-,395.438
pi-,395.438
2mu-,412.256
2mu-,412.256
2mu-,412.256
pi+,868.269
pi+,868.269
2mu+,547.142
2mu+,547.142
2mu+,547.142
pi-,233.843
pi-,233.843
pi-,233.843
2mu-,127.132
2mu-,127.132
2mu-,127.132
pi-,433.036
pi-,433.036
pi+,887.784
pi+,887.784
2pi+,882.563
2pi+,882.563
2pi+,882.563
pi-,419.067
pi-,419.067
2pi-,416.898
2pi-,416.898
2pi-,416.898
pi-,475.016
pi-,475.016
2pi-,472.933
2pi-,472.933
2pi-,472.933
pi+,632.537
pi+,632.537
2mu+,530.061
2mu+,530.061
2mu+,530.061
pi+,2078.78
pi+,2078.78
2pi+,2076.99
2pi+,2076.99
2pi+,2076.99
pi+,619.859
pi+,619.859
pi+,584.298
pi+,584.298
2pi+,582.568
2pi+,582.568
2pi+,582.568
pi-,619.812
pi-,619.812
pi+,1211.38
pi+,1211.38
2pi+,1209.29
2pi+,1209.29
2pi+,1209.29
pi+,923.613
pi+,923.613
2pi+,921.309
2pi+,921.309
2pi+,921.309
pi-,179.339
pi-,179.339
pi-,179.339
2pi-,176.32
2pi-,176.32
2pi-,176.32
pi+,863.064
pi+,863.064
2pi+,860.847
2pi+,860.847
2pi+,860.847
2mu+,52.8961
2mu+,52.8961
2mu+,52.8961
pi-,467.769
pi-,467.769
2pi-,465.732
2pi-,465.732
2pi-,465.732
pi+,308.151
pi+,308.151
pi+,308.151
2pi+,306.022
2pi+,306.022
2pi+,306.022
pi+,328.443
pi+,328.443
pi+,328.443
2pi+,326.139
2pi+,326.139
2pi+,326.139
pi-,397.176
pi-,397.176
pi+,230.917
pi+,230.917
pi+,230.917
pi-,496.219
pi-,496.219
2pi-,493.945
2pi-,493.945
2pi-,493.945
pi-,485.996
pi-,485.996
2pi-,483.428
2pi-,483.428
2pi-,483.428
pi+,933.861
pi+,933.861
pi-,594.789
pi-,594.789
2pi-,592.888
2pi-,592.888
2pi-,592.888
pi-,549.654
pi-,549.654
2pi-,547.54
2pi-,547.54
2pi-,547.54
pi-,207.154
pi-,207.154
pi-,207.154
2mu-,230.24
2mu-,230.24
2mu-,230.24
pi-,1779.5
pi-,1779.5
2pi-,1776.52
2pi-,1776.52
2pi-,1776.52
pi+,868.074
pi+,868.074
2pi+,865.958
2pi+,865.958
2pi+,865.958
pi+,1076.55
pi+,1076.55
2mu+,631.487
2mu+,631.487
2mu+,631.487
pi-,535.964
pi-,535.964
pi-,926.55
pi-,926.55
2pi-,924.643
2pi-,924.643
2pi-,924.643
pi+,437.671
pi+,437.671
pi+,933.802
pi+,933.802
2pi+,931.729
2pi+,931.729
2pi+,931.729
pi-,453.522
pi-,453.522
2pi-,451.309
2pi-,451.309
2pi-,451.309
pi-,715.622
pi-,715.622
2mu-,677.476
2mu-,677.476
2mu-,677.476
pi+,291.763
pi+,291.763
pi+,291.763
2pi+,289.669
2pi+,289.669
2pi+,289.669
pi+,403.219
pi+,403.219
pi+,598.153
pi+,598.153
2pi+,594.895
2pi+,594.895
2pi+,594.895
pi+,917.355
pi+,917.355
2pi+,914.42
2pi+,914.42
2pi+,914.42
pi-,360.026
pi-,360.026
2mu-,231.597
2mu-,231.597
2mu-,231.597
pi-,749.305
pi-,749.305
2pi-,747.407
2pi-,747.407
2pi-,747.407
pi-,618.738
pi-,618.738
2pi-,616.544
2pi-,616.544
2pi-,616.544
pi-,320.528
pi-,320.528
pi-,320.528
2mu-,308.918
2mu-,308.918
2mu-,308.918
pi-,1411.32
pi-,1411.32
pi-,511.605
pi-,511.605
mu+,768.936
mu+,768.936
2mu+,765.463
2mu+,765.463
2mu+,765.463
pi+,263.124
pi+,263.124
2pi+,260.63
2pi+,260.63
2pi+,260.63
pi-,198.424
pi-,198.424
pi-,198.424
2pi-,196.337
2pi-,196.337
2pi-,196.337
mu-,30.6178
mu-,30.6178
mu-,30.6178
mu-,13.9448
mu-,13.9448
mu-,13.9448
pi-,170.647
pi-,170.647
pi-,170.647
pi+,758.42
pi+,758.42
2pi+,756.238
2pi+,756.238
2pi+,756.238
pi+,686.64
